active_weeks,target_variable,total_volume,trader_activity_status,trader_volume_status,trader_weekly_frequency_status,tx_count_365d,wallet
1,Bad Trader,59.83513308295138,Occasional User,Low Value Trader,Unserious,1,0xac500a58861929ebbb4087d1e5221e504b489869
2,Bad Trader,35.032930707238975,Regular User,Low Value Trader,Just there,2,0x9e337615ea34648dcf44b9360d3a380596a2da4a
31,Good Trader,23078.391735007383,Frequent User,Middle Value Trader,OG,388,0x56fb2b370af8b1bdaee8d7ae73037f7f6a95f61d
3,Good Trader,222.9714831517176,Regular User,Middle Value Trader,OG,5,0x607e3d5eb95913e42f6a0c46e7d77a05d98f9768
3,Bad Trader,0.01162131,Regular User,Low Value Trader,OG,5,0x845b5f5d856ad3765082ff080a85a7c907bc0703
13,Good Trader,28667.10108529477,Frequent User,Middle Value Trader,OG,15,0xb57b705e06c0f47633122ebb9149edc04c442238
1,Bad Trader,26704.09285336368,Frequent User,Middle Value Trader,Unserious,13,0x726f57f059c63bd7d56507a3995f23326e27d527
13,Good Trader,650.0509193195165,Frequent User,Middle Value Trader,OG,28,0x8a53f5d86d2accbd8c15b58dc461c8fff84abf0f
1,Bad Trader,29.11912909,Occasional User,Low Value Trader,Unserious,1,0x57907a8e2e6bfed601b395c3787f0a6a3ccca14f
15,Good Trader,10810.638726417425,Frequent User,Middle Value Trader,OG,62,0xb8b165fa1a79f2feecf92e0a4295190d8dfe7075
1,Bad Trader,2.998806054202359,Regular User,Low Value Trader,Unserious,2,0x4126d1001613e80ec41fb383a9dfa2e9868d59fa
14,Good Trader,1364.700636506867,Frequent User,Middle Value Trader,OG,35,0xf0a9552813f86988c378dc6ca7b6980165f6360e
23,Good Trader,17807.95801553721,Frequent User,Middle Value Trader,OG,76,0x46f4519de118f60482dec9ff94b16bc031fd518d
2,Bad Trader,39.125077000000005,Regular User,Low Value Trader,Just there,4,0x85e3ed773526f310293d551df0fa87154d088707
1,Bad Trader,3.6114382956,Regular User,Low Value Trader,Unserious,2,0xcd7b1950c75eeb82fcdb021e2fcf16bbedf1ad5c
9,Good Trader,3446.910273563059,Frequent User,Middle Value Trader,OG,28,0x828e4e09feb13437a486b3aadbb2d8855903ed4c
3,Good Trader,2866.057148334392,Frequent User,Middle Value Trader,OG,17,0xbba12b0a07578301a603ffd2620d998491134274
13,Good Trader,8592.344221504522,Frequent User,Middle Value Trader,OG,26,0x532ff5714be3def69e182a617a7689c21961dced
19,Good Trader,4536.14205853,Frequent User,Middle Value Trader,OG,34,0x1aebca63fbc2ddf1b4087b34774c16f1edcd8986
4,Good Trader,5525.1185210069325,Regular User,Middle Value Trader,OG,4,0x707f1e5e5117267f636f8248dbae3ae1566e32ad
1,Bad Trader,772.8800023637027,Occasional User,Middle Value Trader,Unserious,1,0xfbddd2821d4099a06437773131871f5940477343
4,Bad Trader,69.83291583368592,Regular User,Low Value Trader,OG,8,0x2a91a9a5f8664ea79528b5469bcce2d81cb52dcf
2,Good Trader,347.3736009205922,Frequent User,Middle Value Trader,Just there,10,0x16ac2ec97f8d7e5f9525ea4d2e51e5d8f20f6a33
9,Good Trader,1887.695635185497,Frequent User,Middle Value Trader,OG,23,0x252bfa0f744d1658099ba150c952e27121911657
1,Bad Trader,47.10469677560282,Occasional User,Low Value Trader,Unserious,1,0x13551ddcaf6637d6a1da7fefa5d3b0214a8e6c82
4,Bad Trader,0.02324262,Regular User,Low Value Trader,OG,6,0x0d28a2064cf59d5f0ff0a12778346957b21b6c3f
8,Good Trader,100.7943113506611,Frequent User,Middle Value Trader,OG,41,0xb121899472c91c5aadaf1e352f66a4a19a49f347
11,Bad Trader,62.922708214030415,Frequent User,Low Value Trader,OG,36,0xc8498cac4418eecee9b5f0b92e42c686465012e6
23,Good Trader,11975.115913204729,Frequent User,Middle Value Trader,OG,46,0x50e3a024ecc5bfc033e0a2871f136763fec81ae4
43,Good Trader,21136.42996130711,Frequent User,Middle Value Trader,OG,210,0x1f687ff00fa6b0ce7825e9f90ee4f05b5b8ecee6
20,Good Trader,485.94427113715017,Frequent User,Middle Value Trader,OG,42,0x84a262bef27e93d43ecf06be39247e657bf15410
7,Good Trader,8161.908618780607,Regular User,Middle Value Trader,OG,9,0xa684ae49088a58fe7b7fdaa51262e8861506460e
2,Bad Trader,49.63532402757576,Regular User,Low Value Trader,Just there,2,0x9d96ec9025865866097c0d0e7d46aa6b41c11794
22,Good Trader,119.82231057779984,Frequent User,Middle Value Trader,OG,58,0x5edf49e45d071b7c16de936fcef03d21dd8236a4
1,Bad Trader,56.29253906937155,Occasional User,Low Value Trader,Unserious,1,0x49f4fec8f524d677d688310cc99f0dbf8c6420b0
6,Good Trader,593.9276574869494,Regular User,Middle Value Trader,OG,7,0x8d4cca4176b882a677329d986cf83651357a3498
5,Good Trader,894.9944358527465,Frequent User,Middle Value Trader,OG,12,0x8b3aec6dfa5f6cc1c2899ee06bbd01cf4c771211
2,Bad Trader,38.84421002882896,Regular User,Low Value Trader,Just there,4,0x45c3b96035c5ef60222dcb8bb67d451285595813
14,Good Trader,4815.9351117762135,Frequent User,Middle Value Trader,OG,56,0xea3b5de7314496c0e203b60daba45f385df1f3be
1,Bad Trader,16.42876396966086,Occasional User,Low Value Trader,Unserious,1,0x71d84bf2c8c35a9bb7477e2cf282f3f52a86c7c6
10,Good Trader,39362.46270138165,Frequent User,Middle Value Trader,OG,30,0x7c73f2521bf7aca05f153654dee9a919d0fbaaa4
8,Good Trader,1004.37687273787,Frequent User,Middle Value Trader,OG,18,0x88c06c10144a9995f6d8b720d2f4f26b17e99fb3
41,Good Trader,86582.48847349067,Frequent User,High Value Trader,OG,926,0x31410efcb42abdcf791fb52464b4c050f3146c7b
9,Good Trader,6100.692927571539,Frequent User,Middle Value Trader,OG,25,0xf49668f260aa0c0d287bbc5f7d567e142d705478
35,Good Trader,41285.629727955136,Frequent User,Middle Value Trader,OG,60,0x71706bd9ebfbd0831ec5e43767ec09edd3b7bcb9
7,Good Trader,142.850774282823,Frequent User,Middle Value Trader,OG,19,0x103260a8be051fe92db10537f0b3a3daf0684d3e
16,Good Trader,3802.179260058135,Frequent User,Middle Value Trader,OG,34,0xcb7f8ae1d6e9918677008cff26ed1d047cda1522
4,Bad Trader,29.828029,Regular User,Low Value Trader,OG,5,0x109581448b5723230df7ee4edeebc8223e20f61e
29,Good Trader,46615.73464256065,Frequent User,Middle Value Trader,OG,51,0x1e4d2cbaa92b5e103a525fafafedaedce0554b59
1,Bad Trader,16.00215793623112,Occasional User,Low Value Trader,Unserious,1,0x478298008faff1c11c7b3fb649699e1ed4febc31
2,Good Trader,1740.8951935667317,Regular User,Middle Value Trader,Just there,9,0xad6048f3dc929b823633ed8499b89e8b2b58cf89
3,Good Trader,72.052122,Regular User,Middle Value Trader,OG,7,0x827086a6499c4f0882a38136e63911f0b45657ac
4,Good Trader,935.1117205413284,Regular User,Middle Value Trader,OG,8,0xf6502a2dedd05dd0cfeaf266158cefa2c812d43c
4,Good Trader,1986.286063744244,Frequent User,Middle Value Trader,OG,12,0xcf575626f466af0bf7ee515e102f2bc8b1173cb2
3,Good Trader,1375.18835,Regular User,Middle Value Trader,OG,3,0x32ec3594b4afd762942c187e8f7cbd3f0fda8508
27,Good Trader,68129.53627501405,Frequent User,High Value Trader,OG,35,0x58cf556c5c5054dc6c1cef11a7516f085fd538d2
6,Good Trader,1070.102690347854,Frequent User,Middle Value Trader,OG,22,0x3bc41427fdda5d2c5926a3a8f1d351e8479e59d3
11,Good Trader,481.59562418908007,Frequent User,Middle Value Trader,OG,18,0x81199f3cfc0e2a81ecd6c007cb5498612b7c9f98
5,Good Trader,96.5733572639,Regular User,Middle Value Trader,OG,5,0x162406154d68fc8b794798adc8f5cd77c08e5fb7
6,Good Trader,116583.99307645502,Frequent User,High Value Trader,OG,84,0xee4f365b9f9187678991b7ce28738c2bd9f1094e
2,Bad Trader,11.590698192009578,Regular User,Low Value Trader,Just there,2,0xcc4487c65657e2fa05748dfbd574d4e094637d91
5,Good Trader,14560.178861717292,Frequent User,Middle Value Trader,OG,37,0x94fabba4734a9ec1e0c425af9ddc910bd5a0ed7c
7,Good Trader,1934.6924211055807,Regular User,Middle Value Trader,OG,9,0x16c30bdcb39a5ee5e19ebee37889b481c53ce537
10,Good Trader,3165.0953602180425,Frequent User,Middle Value Trader,OG,55,0x2fb1e988ebde5453d4dd12df4dd5c3b0eb2d06e0
8,Bad Trader,8.534428277685878,Frequent User,Low Value Trader,OG,14,0x24c960e2e39cce86177454d4af82050ad8a61871
23,Good Trader,3092.7094989283373,Frequent User,Middle Value Trader,OG,45,0x171e286a34da24d67503b2e972546dbfcf2e1228
6,Bad Trader,54.23278,Regular User,Low Value Trader,OG,9,0x07d68cf60824a64ec0608116b0ae9f22a9dd5376
5,Bad Trader,0.12439450224,Frequent User,Low Value Trader,OG,10,0x73fa65b8bdaaa131160983322b14b585ac6b17cf
9,Good Trader,945.3248853020416,Frequent User,Middle Value Trader,OG,32,0xf55cc967a8715024ab86592a08e711a87400b010
26,Good Trader,35092.356950426714,Frequent User,Middle Value Trader,OG,60,0x938883e597d8c0a5e65f071d64ce24b732fff2b9
7,Good Trader,100.33735626475918,Frequent User,Middle Value Trader,OG,12,0x25d79f7f6b847b0e5716a3a915e8beb9bf9c352e
4,Good Trader,53102.8400287,Frequent User,Middle Value Trader,OG,29,0xda79ce1907c3c97295f04b632e720b0f2f9e6c4c
1,Bad Trader,54.4264685,Occasional User,Low Value Trader,Unserious,1,0xaee8dbcc41a41d0aa777d0a5de6c94be5ac3a7c5
16,Good Trader,3303.431086691842,Frequent User,Middle Value Trader,OG,38,0x0df2fa8d70fa7e7c085e926bb7a3702040e47328
1,Bad Trader,31.80719487819156,Occasional User,Low Value Trader,Unserious,1,0x05389ec2a9c50ae5a484e44c8fb16bff4652123d
9,Good Trader,3057.584871397836,Frequent User,Middle Value Trader,OG,35,0x50bdb6c315e14f1cba98cf0f9b9033925090003e
1,Bad Trader,1302.8265147968236,Frequent User,Middle Value Trader,Unserious,42,0x721bd79c5bfcd9f8345d795bf6bc5a963054b6e2
25,Good Trader,159897.1358740581,Frequent User,High Value Trader,OG,441,0x78cc9bb41da8ff011fb93ba5a9405e8f92e80e41
3,Good Trader,191.80521742524093,Regular User,Middle Value Trader,OG,3,0xead81968a00e326f8f8f0e9dc4c6b8986f55c411
1,Bad Trader,1.5211907413,Regular User,Low Value Trader,Unserious,2,0xbd05f9c974fb94b024325ce40b24a14d3634e0c0
1,Bad Trader,15668.596301598487,Regular User,Middle Value Trader,Unserious,2,0x8b738ae20586d53f67979b1c5281c554f703eea5
1,Bad Trader,1795.7815994709902,Occasional User,Middle Value Trader,Unserious,1,0xf84cad76bef47009c9df73a62899354f14288d89
2,Good Trader,75.7496640966796,Regular User,Middle Value Trader,Just there,2,0x3c3885f7c971568343be85223119063aa46d4480
23,Good Trader,110897.88920349814,Frequent User,High Value Trader,OG,202,0x57543afe30ceada73c0158d0b2ea86de581d3412
19,Good Trader,187945.3250814891,Frequent User,High Value Trader,OG,154,0xee22ec0d43ac535d31be22fc00bdf0830d72e677
16,Good Trader,609.1746821294706,Frequent User,Middle Value Trader,OG,35,0x5b59fb734c511183cf0ae9dfffaf5b105943c727
29,Good Trader,57843.63581712909,Frequent User,Middle Value Trader,OG,130,0x657f8da8e08e03b7c448276d791e35e0ad98cac4
1,Bad Trader,0.0760033674,Occasional User,Low Value Trader,Unserious,1,0xafade1d827fe1b17601f6191955e46a989953a90
25,Good Trader,46446.07968373702,Frequent User,Middle Value Trader,OG,216,0xf67cb83f9fda96ac82844a41dd175ccbc8140a55
5,Good Trader,12791.18854,Frequent User,Middle Value Trader,OG,18,0x5c540e3eb19e27999e3ebc62406e60a146c7a156
6,Bad Trader,16.80571666358762,Regular User,Low Value Trader,OG,7,0x5538e23e65498e78465db2efbde8a7f84f609e5a
17,Good Trader,105334.92658679212,Frequent User,High Value Trader,OG,145,0x2d769db6f25e76023d20dbda481ff8561049e0a0
25,Good Trader,227.5865684864285,Frequent User,Middle Value Trader,OG,28,0xa08a450e893f22d62929cfa0ac8dad78e3cb408f
4,Bad Trader,6.276589150642197,Frequent User,Low Value Trader,OG,12,0x09b5b72ad4c5aefbd38ad105ae17ecbe88ae4398
3,Good Trader,1054.8275709999998,Frequent User,Middle Value Trader,OG,20,0x7c80a2750ee16cd996fac5d169b608491dbff61f
20,Good Trader,148824.5027052862,Frequent User,High Value Trader,OG,77,0x9601d173014eee5b02d9802e150f20e713d14b9d
1,Bad Trader,2014.2441869,Occasional User,Middle Value Trader,Unserious,1,0x81da57d96e76764c74148e548df5e4eacc25e051
1,Bad Trader,37.4008353214624,Occasional User,Low Value Trader,Unserious,1,0x70666686e697264f67f537eb87f97757ba82ee95
29,Good Trader,3713.130579092741,Frequent User,Middle Value Trader,OG,55,0x6fc66f70316b92a696b859e96e8cc38f44bc174d
29,Good Trader,3006.7080700550164,Frequent User,Middle Value Trader,OG,632,0x0edd42c2888d9ecd7fbc11c657354953f33eef67
1,Bad Trader,95.84600827531168,Occasional User,Middle Value Trader,Unserious,1,0x6dc193ee4ce1cce780f1eecfd6bab0fdb24420ff
8,Good Trader,4424.629451758862,Frequent User,Middle Value Trader,OG,13,0x486f40caa0bd7d6f8bd5ce494e6e9a4d62cf0874
5,Good Trader,1486.0110398577349,Frequent User,Middle Value Trader,OG,19,0x28f1682ea332bdd1377018cbb56d9643ea1e2f0a
1,Bad Trader,5.71611951692,Occasional User,Low Value Trader,Unserious,1,0x953f96a275b58535c377d281410032d2a0fbb8ca
1,Bad Trader,0.8272699410150015,Regular User,Low Value Trader,Unserious,2,0x9ef6be20528016d65e16900cb0392eb259a743ac
24,Good Trader,1158.4310404262706,Frequent User,Middle Value Trader,OG,398,0xc932aacab07b225938341a9574d6549fe2905f0f
19,Good Trader,10500.300459923095,Frequent User,Middle Value Trader,OG,30,0x1b086b495bd2198d1131ae86eca9187a3963e99c
13,Good Trader,12593.356162496106,Frequent User,Middle Value Trader,OG,31,0x7d050badc407fa37111e77889ce015566438285e
2,Good Trader,137.6007081688904,Regular User,Middle Value Trader,Just there,2,0xebf35f4d39f53c3693f03b28535c28a7f4b2c9a3
8,Bad Trader,40.62474473805568,Regular User,Low Value Trader,OG,8,0x1e3f96a08e1433c0cabbd686137052a9b6c29b78
1,Bad Trader,2516.0364792217497,Occasional User,Middle Value Trader,Unserious,1,0xe57993658f9a9594d32dea31a5bf7e239fe37f37
5,Good Trader,121.4672396565676,Frequent User,Middle Value Trader,OG,11,0xa8bf225bda482a325e9d6ee94522024637543659
1,Bad Trader,0.3863679253792086,Regular User,Low Value Trader,Unserious,2,0x087bf17b11532a9061b26dfe412de685fadf5994
1,Bad Trader,98.3752801171,Occasional User,Middle Value Trader,Unserious,1,0xaab46989c73724a0c0e729a965397b1efaa9f4b4
28,Good Trader,222.68950735971964,Frequent User,Middle Value Trader,OG,95,0x407a410777619bec6b20bb260ecd53458cf7a3ac
2,Good Trader,653.5516606720171,Frequent User,Middle Value Trader,Just there,30,0x95d6a61bb44e6536f20d34a22206cae9c9cd2e0d
38,Good Trader,21891.84185934817,Frequent User,Middle Value Trader,OG,213,0x16f78ada75990c8c11c638ed9efebe3826d0672c
10,Good Trader,581572.2628072159,Frequent User,High Value Trader,OG,220,0xe64c5783174f5fac6b36724b509d964044670be7
4,Good Trader,185.92103908209967,Regular User,Middle Value Trader,OG,4,0xf39d9547110cb9c8ec87ddbcf8f313410cbe5259
1,Bad Trader,0.8544982079985124,Occasional User,Low Value Trader,Unserious,1,0xf64b5259928fa3aa174aa3a21f70cf3bc8d83d32
26,Good Trader,15337.61660666316,Frequent User,Middle Value Trader,OG,122,0x634f7aba92225b06ab05ad1d56591578df9eaf48
1,Bad Trader,3164.4104262896512,Occasional User,Middle Value Trader,Unserious,1,0xd7d3d57f413418d8aebb8fdf248cda98fd9558e8
1,Bad Trader,41928.59844168164,Occasional User,Middle Value Trader,Unserious,1,0x95801d9e24df1fd864d0947a58e006b9e6c4f7f1
11,Good Trader,3310.136465,Frequent User,Middle Value Trader,OG,18,0x23622f326c50189e57d41d2db657392761fcaa9e
9,Good Trader,248.42028022603284,Frequent User,Middle Value Trader,OG,16,0x570fed4d2bcfda3cd4c1de4a1b23a4076657f435
17,Good Trader,399.9572697795983,Frequent User,Middle Value Trader,OG,21,0xb0ed9c8896fdbb2ead6d0b619121ce062e261555
33,Good Trader,1172.1002855888412,Frequent User,Middle Value Trader,OG,88,0x2e62457ec2e22d73177171c2e12f05d38aaef977
9,Good Trader,21144.920983856537,Frequent User,Middle Value Trader,OG,22,0xbc2d266ed6e389af25f6aa9f2eb564ca0d8405f0
1,Bad Trader,10.188611343369251,Regular User,Low Value Trader,Unserious,2,0xf830e3f2e3c22ec5a9503d345d38b6199ec47c13
14,Good Trader,7036.703205000002,Frequent User,Middle Value Trader,OG,253,0x9921cc909b075849c95105fd4d26053a7251dcba
1,Bad Trader,15758.202220849327,Regular User,Middle Value Trader,Unserious,4,0xbf2e923ea699d52f1e4ea28e9022406423fca5d8
4,Bad Trader,0.6805489322130811,Regular User,Low Value Trader,OG,9,0xea6142a87107649563597f35e906b79fe17d1954
1,Bad Trader,221.47552958219867,Regular User,Middle Value Trader,Unserious,7,0x0272c6adab5879b6ef7df80ede165b851c9ee69f
18,Good Trader,26746.70107543844,Frequent User,Middle Value Trader,OG,183,0x8296b73ecab4c6a3f6e2be2d07c4e5dbf06a7ea4
3,Bad Trader,42.87278737489939,Regular User,Low Value Trader,OG,5,0x7d08531704258537fd77d59859e22db0943ce262
1,Bad Trader,21517.41893683841,Occasional User,Middle Value Trader,Unserious,1,0x9bde47edbf918fae4c1c78056dd703a38e0e1786
2,Bad Trader,35.36506507683668,Regular User,Low Value Trader,Just there,2,0xb35401e5cc97bba6cd9cab2f55c016173c28b022
8,Good Trader,1538.2170993066588,Frequent User,Middle Value Trader,OG,13,0xf534cbcd4b91cae5f764565488bd89acb0d013b2
32,Good Trader,497816.4782805824,Frequent User,High Value Trader,OG,201,0x7b8177076cb28f5a423babcdecddaf708933e04e
1,Bad Trader,1.389417646460203,Regular User,Low Value Trader,Unserious,2,0x29faa97cf4d81b823e2762ea15c627cd7c5f3216
1,Bad Trader,522.374417863227,Occasional User,Middle Value Trader,Unserious,1,0x19da3cb51017b5f4e2c26006d7e61cc62fd7131c
4,Good Trader,357.2373303995365,Regular User,Middle Value Trader,OG,7,0xb1613ca056bb01616093245cf4ff7572957f1d01
1,Bad Trader,57.94385166,Occasional User,Low Value Trader,Unserious,1,0x2ceb2d40419d97895d44461610a546734387d831
3,Good Trader,19078.7433647,Frequent User,Middle Value Trader,OG,13,0x7372fb51aac6dcd8020b7ebf742169d611254227
1,Bad Trader,3.87377e-07,Occasional User,Low Value Trader,Unserious,1,0x0ef0bbb9ad3d4865d839d69cac1a86c311c14730
1,Bad Trader,821.1568970619787,Occasional User,Middle Value Trader,Unserious,1,0x5c480ef3763dede1c55d9299b9ca3bfdfcca3970
26,Good Trader,5443.498421196808,Frequent User,Middle Value Trader,OG,791,0xc4823cf5743dafd8ad99829f2ca9f5dfb7dd2dd4
17,Good Trader,242018.75620911075,Frequent User,High Value Trader,OG,23,0xe25423d80619a5e64ec280e60b907e83f43363fb
4,Good Trader,307.7856693506,Regular User,Middle Value Trader,OG,4,0xebc9c0983af804772b3e264df7dc13e6d3a90ee9
9,Good Trader,405932.815935221,Frequent User,High Value Trader,OG,71,0x5608414d11e0c83c946ac0437a91d365f90dbe4d
1,Bad Trader,1.361878210454997,Occasional User,Low Value Trader,Unserious,1,0x7d48741a5579ea0ac793934414ef3c643afccb0f
2,Good Trader,42650.2077,Regular User,Middle Value Trader,Just there,4,0xf636fd331b9279486228e37777bc2405bcc2414e
4,Good Trader,127.37933262498672,Regular User,Middle Value Trader,OG,5,0x5903edf0f06d198bb43a7bd37368a0c3621bde02
27,Good Trader,9016.462977400111,Frequent User,Middle Value Trader,OG,66,0x8cfb91c048652367a6a9ed2da3c6700dca39ed68
1,Bad Trader,100.7526515038,Occasional User,Middle Value Trader,Unserious,1,0xa3b38a253e8517eb3eb533369fbe4f4f895ef9b3
21,Good Trader,52032.3022672519,Frequent User,Middle Value Trader,OG,56,0x9ce99dfafc8c80a47f48a88fc17f5f37d6ca6c4b
1,Bad Trader,42.72704271689715,Occasional User,Low Value Trader,Unserious,1,0x417134ed823c699ce18e99810ab4375eb2522a57
6,Good Trader,7814.492042937886,Frequent User,Middle Value Trader,OG,13,0xbbbf753e7db015a35f8b2dcd02e6396dc37ba74d
4,Bad Trader,35.25130700003495,Regular User,Low Value Trader,OG,8,0x9be77bfa4c12e75ae148c370142a07b9cf2feb8d
8,Bad Trader,0.023244944262,Frequent User,Low Value Trader,OG,13,0xa50ecf842317a86f9e9471d4656452eac8e2b185
14,Good Trader,1461.120555383838,Frequent User,Middle Value Trader,OG,67,0xd69e2d0b9dbe04e5fb0aa61f2dc571e7c0141535
2,Bad Trader,0.0650283581250697,Regular User,Low Value Trader,Just there,4,0xd01027ef0165c3fd128af8945250170073528f6c
11,Bad Trader,3.9022034718,Frequent User,Low Value Trader,OG,17,0xb277aa54d37dd71c4802e3730114f0ef869bff78
5,Bad Trader,10.395120598745626,Regular User,Low Value Trader,OG,5,0xa8dd148f5205a1f67b7e8aa9fc65fffb987dbb22
2,Good Trader,3873.77,Regular User,Middle Value Trader,Just there,7,0xf77feb645812692ffbdd3e6a49690bf236e7f2de
2,Good Trader,154.95080000000002,Regular User,Middle Value Trader,Just there,5,0x6007941d0b90df0399ce9fe0facc614fe0385c44
1,Bad Trader,205.65567310805892,Occasional User,Middle Value Trader,Unserious,1,0xa4f2abec165122ae460cdc896949bf726feebfb1
3,Bad Trader,1.3261511028488897,Regular User,Low Value Trader,OG,4,0xf16af193cfba9ae4108077c20b7874c24a3e3317
4,Good Trader,1020.6514628538494,Regular User,Middle Value Trader,OG,6,0x750d8974e04eb5490fb8e232972a36e5d6b153cb
8,Good Trader,233.65546971253423,Frequent User,Middle Value Trader,OG,19,0xfd8e3a2f637c1634bb1235c0f93ab316fe8341ca
47,Good Trader,744538.5890818632,Frequent User,High Value Trader,OG,217,0x7471cc21f84b2eeb1ba3560ed6afc60a833b5dec
42,Good Trader,26773.604211918493,Frequent User,Middle Value Trader,OG,222,0x7b8eae3afd478338c8fb9ae25e09214e713bcec4
2,Good Trader,144.03285038115325,Regular User,Middle Value Trader,Just there,2,0x7af98834ef1af99c7ffabc2884e2d9cee74d1a4c
49,Good Trader,261682.40915591936,Frequent User,High Value Trader,OG,324,0x69662921fa0390d85d457c706e05bfcf333e050b
1,Bad Trader,66.30349219692043,Occasional User,Low Value Trader,Unserious,1,0x0f255d1a75151b8616730d687530baa49b9e4f11
3,Bad Trader,25.831587956732868,Regular User,Low Value Trader,OG,3,0xefd52e33b2af71388c34d7c5922be3c4b30ded3f
2,Good Trader,159.0619556687387,Regular User,Middle Value Trader,Just there,2,0xa3bc4b22c3ba21db998ae60feb95001e9a4ad697
1,Bad Trader,610.0314031771068,Occasional User,Middle Value Trader,Unserious,1,0x4e80beb4a328ee38fc81c0b5c5ae37dfdc6e45cc
14,Good Trader,1459.636535999996,Frequent User,Middle Value Trader,OG,75,0x8cb71a9fc790bd74d435bb9befe5c9b8237809c8
11,Good Trader,3306.3844552311607,Frequent User,Middle Value Trader,OG,15,0x45052cf626b91095f8774ca737c44545f5af7018
2,Good Trader,197.8329940644454,Regular User,Middle Value Trader,Just there,3,0x12c876957982bc54ccd6bb3fd068a1480af15877
1,Bad Trader,83.34372796755466,Occasional User,Middle Value Trader,Unserious,1,0x9edced51e0d790ab230bf6fda864e8e5d5cf2175
30,Good Trader,925.390907017318,Frequent User,Middle Value Trader,OG,140,0x917465ad307adc951684b06470244927a80931fc
18,Good Trader,177930.94356009745,Frequent User,High Value Trader,OG,210,0xce1969be85d75168c9acfcb5a6a27378cbeb971e
4,Good Trader,55462.91909193341,Frequent User,Middle Value Trader,OG,17,0x20e5139b2e38e519ef85fb8742b096aa215ccbce
3,Good Trader,73.44001478755655,Regular User,Middle Value Trader,OG,3,0x437390077da4dd6977210b80849888101bd49c56
1,Bad Trader,42.8939453084,Occasional User,Low Value Trader,Unserious,1,0x1e41e5fe1b3007f0b003682e6a04eea1c48438f0
1,Bad Trader,11.88233553331919,Occasional User,Low Value Trader,Unserious,1,0x4b99eb59940035e21e2512613c868ce92d7faccc
1,Bad Trader,52.28814746,Occasional User,Low Value Trader,Unserious,1,0x6974ca64f5dc66628bf9afdfbe6206b8d7525718
6,Good Trader,240.17374,Frequent User,Middle Value Trader,OG,26,0x5002f604c9db765dea73a8db365c4df872902bb2
2,Good Trader,699.1450834074908,Regular User,Middle Value Trader,Just there,2,0xbedff7bb7206964fb29501c4cc990dd248be0215
1,Bad Trader,47.266936294247,Occasional User,Low Value Trader,Unserious,1,0x46985dba235b47953a416454f47e0c9e3f7f9837
21,Good Trader,7219.763101127631,Frequent User,Middle Value Trader,OG,57,0x6e8671300f7ef7167cdb70a0337f3dda6d20e7ee
3,Good Trader,963.1337693789,Regular User,Middle Value Trader,OG,3,0x8868f48a44f6607bb3f639407f87702b86d426d7
7,Good Trader,387.377,Frequent User,Middle Value Trader,OG,21,0x34dfcf6014f6579d8f24e8af6bc443929638a016
28,Good Trader,15631.114514339575,Frequent User,Middle Value Trader,OG,56,0xb067b997e3638af2494bcc8340230ce25cd9ed49
2,Bad Trader,2.1821577488442885,Regular User,Low Value Trader,Just there,5,0x6072ba6c3d1bd7ae0d7b700d348f1427eedcc014
2,Good Trader,774.754,Regular User,Middle Value Trader,Just there,3,0x8b875c8d56659ade60bd8c5606a1be41ec796b21
1,Bad Trader,7.107212943301099,Occasional User,Low Value Trader,Unserious,1,0xa9588af0ed51c1331f36844b99b3cdb9cc3d8bc3
1,Bad Trader,7.865868369882174,Occasional User,Low Value Trader,Unserious,1,0x887f5f37f9d88a71b156d6f4a24f7b04dfd7bf7a
1,Bad Trader,595.1557573095,Occasional User,Middle Value Trader,Unserious,1,0x8799f2a43b56c1f6132a572d37906ed494591492
7,Bad Trader,0.0736016299999999,Frequent User,Low Value Trader,OG,22,0x73af3d49aaacccbc47ae6948c551ee894c54d935
2,Bad Trader,1.0400269152255837,Regular User,Low Value Trader,Just there,2,0xa154e32edda51981581c70dfe332dc42d0b3601e
9,Good Trader,12427.054159999998,Frequent User,Middle Value Trader,OG,17,0x9b9f42b5324026ab79b746a6c16e5579fc177239
40,Good Trader,13051.174389348524,Frequent User,Middle Value Trader,OG,136,0xd002c013d44a4875c2ca6e3e8b997978661b95e8
8,Good Trader,32508.66665937996,Frequent User,Middle Value Trader,OG,17,0xaec0d9389d27359c4eda77a81eeb71b1e68c2ada
1,Bad Trader,65.4350255614,Occasional User,Low Value Trader,Unserious,1,0x14e199679b5dae7ebf14680a4e4180a15bed6c43
16,Good Trader,431.2113298015572,Frequent User,Middle Value Trader,OG,52,0x3e559458b85d93d3d3e801bc8eb0b4e6ddfd57be
2,Bad Trader,15.618759676938966,Regular User,Low Value Trader,Just there,3,0xb448e85f5140b807779a402760b7970a73927071
5,Good Trader,609.0131888154481,Regular User,Middle Value Trader,OG,8,0xfbeb834af299d9faee5b8be0e7ac4d68cadc00bf
3,Good Trader,442.2014286125236,Regular User,Middle Value Trader,OG,3,0x648544f75567d42736b3ab742c2c83533b7a0434
2,Good Trader,2860.3925921112987,Regular User,Middle Value Trader,Just there,2,0x438bb118ac1f67015a0fd42a54577d0522cd569c
1,Bad Trader,1500.5092213434557,Occasional User,Middle Value Trader,Unserious,1,0xe3d12d7fb9be3ab3d785f188f2e1acd85dcee8b5
